bucket,calibration,filter_rate,gate,gate_recall_on_positive_tiles,label,mAP@0.50,mAP@0.55,mAP@0.5:0.95,mAP@0.60,mAP@0.65,mAP@0.70,mAP@0.75,mAP@0.80,mAP@0.85,mAP@0.90,mAP@0.95,n_classes,n_gt_tiles,n_tiles,stratum,threshold
high,temperature,0.3250936329588015,real,0.9040097205346294,gate_small_vehicle_resnet18_temperature,0.6563498972712368,0.6087089714094698,0.2684383735754382,0.5320520987802299,0.42258995428001916,0.2773187700216036,0.13841232149709284,0.04214148337766289,0.00652912036331586,0.000275027502750275,6.0912510008263795e-06,1,1335,1335,gsd_bucket,0.35000000000000003
low,temperature,0.9909461294703485,real,0.09090909090909091,gate_small_vehicle_resnet18_temperature,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2209,2209,gsd_bucket,0.35000000000000003
medium,temperature,0.609254498714653,real,0.6992481203007519,gate_small_vehicle_resnet18_temperature,0.0005824111822947001,0.0005824111822947001,0.00023296447291788004,0.0005824111822947001,0.0005824111822947001,0.0,0.0,0.0,0.0,0.0,0.0,1,389,389,gsd_bucket,0.35000000000000003
unknown,temperature,0.917910447761194,real,0.5384615384615384,gate_small_vehicle_resnet18_temperature,0.49531412951995285,0.34043249637413314,0.13748624983669383,0.22935844897619276,0.1416950297047432,0.0796781612551375,0.043206359159518024,0.023325163912765987,0.011951719365484937,0.009900990099009901,0.0,1,134,134,gsd_bucket,0.35000000000000003
very_high,temperature,0.47331583552055995,real,0.901060070671378,gate_small_vehicle_resnet18_temperature,0.8080048670573402,0.794978022374888,0.41882666578278627,0.7611683342959151,0.7013088652208636,0.5701983100709154,0.36384715674270257,0.15494192516234226,0.031306935397189636,0.002491614443000835,2.0627062706270627e-05,1,1143,1143,gsd_bucket,0.35000000000000003
very_low,temperature,1.0,real,nan,gate_small_vehicle_resnet18_temperature,0.0,,0.0,,,,,,,,,0,87,87,gsd_bucket,0.35000000000000003
high,temperature,0.36254681647940074,real,0.8675577156743621,gate_small_vehicle_resnet18_temperature,0.6561894203448153,0.6085266772464836,0.2683214634327825,0.5318638295967909,0.42231678382329035,0.2771308121533873,0.138275749748606,0.04210287854288789,0.006527355778773967,0.000275027502750275,6.099590039776104e-06,1,1335,1335,gsd_bucket,0.4
low,temperature,0.993662290629244,real,0.0,gate_small_vehicle_resnet18_temperature,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2209,2209,gsd_bucket,0.4
medium,temperature,0.6401028277634961,real,0.6466165413533834,gate_small_vehicle_resnet18_temperature,0.0006188118811881188,0.0006188118811881188,0.00024752475247524753,0.0006188118811881188,0.0006188118811881188,0.0,0.0,0.0,0.0,0.0,0.0,1,389,389,gsd_bucket,0.4
unknown,temperature,0.917910447761194,real,0.5384615384615384,gate_small_vehicle_resnet18_temperature,0.49531412951995285,0.34043249637413314,0.13748624983669383,0.22935844897619276,0.1416950297047432,0.0796781612551375,0.043206359159518024,0.023325163912765987,0.011951719365484937,0.009900990099009901,0.0,1,134,134,gsd_bucket,0.4
